Id,Call Start Time,Call Owner Name,CONTACTID,Call Type,Call Duration (in seconds),Call Status,Outgoing Call Status,Scheduled in CRM,Invalid Call Duration
5805028000003956205,2023-08-06 13:41:00,Jane Smith,5805028000003962366,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003957491,2023-08-06 13:43:00,Jane Smith,5805028000003664120,Outbound,182.0,Attended Dialled,Completed,0.0,False
5805028000003930476,2023-08-06 13:54:00,Charlie Davis,5805028000003442583,Outbound,4.0,Attended Dialled,Completed,0.0,False
5805028000003930488,2023-08-06 13:56:00,Jane Smith,5805028000003962366,Outbound,98.0,Attended Dialled,Completed,0.0,False
5805028000003962401,2023-08-06 13:57:00,Charlie Davis,5805028000003659047,Outbound,10.0,Attended Dialled,Completed,0.0,False
5805028000003941323,2023-08-06 14:02:00,Jane Smith,5805028000002333161,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000003941335,2023-08-06 14:02:00,Charlie Davis,5805028000003961130,Inbound,1162.0,Received,,,False
5805028000003956225,2023-08-06 14:07:00,Jane Smith,5805028000003014152,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000003955496,2023-08-06 14:21:00,Jane Smith,5805028000003659134,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003953413,2023-08-06 14:23:00,Jane Smith,5805028000003597439,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003971286,2023-08-06 14:37:00,Charlie Davis,5805028000003449312,Outbound,11.0,Attended Dialled,Completed,0.0,False
5805028000003930500,2023-08-06 14:44:00,Charlie Davis,5805028000003955281,Outbound,7.0,Attended Dialled,Completed,0.0,False
5805028000003943545,2023-08-06 14:45:00,Charlie Davis,5805028000003955281,Outbound,10.0,Attended Dialled,Completed,0.0,False
5805028000003926274,2023-08-06 14:45:00,Charlie Davis,5805028000003955281,Outbound,26.0,Attended Dialled,Completed,0.0,False
5805028000003971298,2023-08-06 14:45:00,Jane Smith,5805028000003555486,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003941347,2023-08-06 14:46:00,Jane Smith,5805028000003545205,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003939388,2023-08-06 15:04:00,Charlie Davis,5805028000003957224,Outbound,95.0,Attended Dialled,Completed,0.0,False
5805028000003918378,2023-08-06 15:07:00,Charlie Davis,5805028000003926286,Outbound,497.0,Attended Dialled,Completed,0.0,False
5805028000003918366,2023-08-06 15:08:00,Jane Smith,5805028000003597139,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003966338,2023-08-06 15:13:00,Jane Smith,5805028000003545351,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000003946386,2023-08-06 15:28:00,Jane Smith,5805028000003573197,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003957546,2023-08-06 15:32:00,Jane Smith,5805028000003422640,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003961443,2023-08-06 15:40:00,Charlie Davis,5805028000003957456,Outbound,7.0,Attended Dialled,Completed,0.0,False
5805028000003930518,2023-08-06 15:42:00,Charlie Davis,5805028000003930193,Outbound,949.0,Attended Dialled,Completed,0.0,False
5805028000003971310,2023-08-06 16:01:00,Charlie Davis,5805028000003918266,Outbound,14.0,Attended Dialled,Completed,0.0,False
5805028000003961455,2023-08-06 16:07:00,Charlie Davis,5805028000003957264,Outbound,464.0,Attended Dialled,Completed,0.0,False
5805028000003962421,2023-08-06 16:22:00,Charlie Davis,5805028000003923336,Outbound,6.0,Attended Dialled,Completed,0.0,False
5805028000003926356,2023-08-06 16:26:00,Charlie Davis,5805028000003939276,Outbound,7.0,Attended Dialled,Completed,0.0,False
5805028000003943574,2023-08-06 16:28:00,Charlie Davis,5805028000003966046,Outbound,18.0,Attended Dialled,Completed,0.0,False
5805028000003954300,2023-08-06 16:28:00,Charlie Davis,5805028000003966046,Outbound,11.0,Attended Dialled,Completed,0.0,False
5805028000003926368,2023-08-06 16:31:00,Charlie Davis,5805028000003926321,Outbound,564.0,Attended Dialled,Completed,0.0,False
5805028000003956258,2023-08-06 16:52:00,Jane Smith,5805028000003966351,Outbound,60.0,Attended Dialled,Completed,0.0,False
5805028000003971322,2023-08-06 16:53:00,Jane Smith,5805028000003966351,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003918390,2023-08-06 16:54:00,Jane Smith,5805028000003431698,Outbound,6.0,Attended Dialled,Completed,0.0,False
5805028000003918395,2023-08-06 16:54:00,Charlie Davis,5805028000002822001,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003961479,2023-08-06 16:54:00,Charlie Davis,5805028000002822001,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003946441,2023-08-06 16:56:00,Jane Smith,5805028000003422429,Outbound,14.0,Attended Dialled,Completed,0.0,False
5805028000003962433,2023-08-06 16:58:00,Jane Smith,,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000003956270,2023-08-06 16:59:00,Jane Smith,5805028000003456705,Outbound,4.0,Attended Dialled,Completed,0.0,False
5805028000003923506,2023-08-06 16:59:00,Jane Smith,5805028000003456705,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003957576,2023-08-06 16:59:00,Jane Smith,5805028000003422605,Outbound,6.0,Attended Dialled,Completed,0.0,False
5805028000003957575,2023-08-06 17:00:00,Jane Smith,5805028000003422605,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000003953432,2023-08-06 17:02:00,Charlie Davis,5805028000003953200,Inbound,115.0,Received,,,False
5805028000003923519,2023-08-06 17:02:00,Jane Smith,5805028000003464497,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003959243,2023-08-06 17:02:00,Jane Smith,5805028000003464497,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003923531,2023-08-06 17:03:00,Jane Smith,5805028000003428381,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003971337,2023-08-06 17:03:00,Jane Smith,5805028000003428381,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003918422,2023-08-06 17:04:00,Jane Smith,5805028000003437354,Outbound,2193.0,Attended Dialled,Completed,0.0,False
5805028000003955533,2023-08-06 17:24:00,Jane Smith,5805028000003422429,Missed,0.0,Missed,,,False
5805028000003961578,2023-08-06 17:43:00,Charlie Davis,5805028000003961526,Outbound,550.0,Attended Dialled,Completed,0.0,False
5805028000003946504,2023-08-06 17:48:00,Jane Smith,5805028000003954312,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003957648,2023-08-06 17:48:00,Jane Smith,5805028000003961491,Outbound,381.0,Attended Dialled,Completed,0.0,False
5805028000003954347,2023-08-06 17:55:00,Charlie Davis,5805028000003954312,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003966438,2023-08-06 17:55:00,Charlie Davis,5805028000003954312,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000003956332,2023-08-06 17:56:00,Jane Smith,5805028000003971349,Outbound,1102.0,Attended Dialled,Completed,0.0,False
5805028000003923551,2023-08-06 18:30:00,Jane Smith,5805028000003971386,Outbound,729.0,Attended Dialled,Completed,0.0,False
5805028000003923568,2023-08-06 18:47:00,Jane Smith,5805028000003954367,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000003926395,2023-08-06 18:48:00,Jane Smith,5805028000003954367,Outbound,4.0,Attended Dialled,Completed,0.0,False
5805028000003939454,2023-08-06 18:49:00,Jane Smith,5805028000003961633,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003962465,2023-08-06 18:53:00,Jane Smith,5805028000003482930,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000003946536,2023-08-06 19:43:00,Jane Smith,5805028000003954402,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000003943600,2023-08-06 19:45:00,Jane Smith,5805028000003464361,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003959319,2023-08-06 19:46:00,Jane Smith,5805028000003464361,Inbound,37.0,Received,,,False
5805028000003923585,2023-08-06 19:50:00,Jane Smith,5805028000003962366,Outbound,14.0,Attended Dialled,Completed,0.0,False
5805028000003959331,2023-08-06 19:55:00,Jane Smith,5805028000003114106,Outbound,9.0,Attended Dialled,Completed,0.0,False
5805028000003923619,2023-08-07 10:34:00,Jane Smith,5805028000003954575,Outbound,409.0,Attended Dialled,Completed,0.0,False
5805028000003918508,2023-08-07 10:44:00,Jane Smith,5805028000003966551,Outbound,6.0,Attended Dialled,Completed,0.0,False
5805028000003918520,2023-08-07 10:45:00,Jane Smith,5805028000003971574,Outbound,1174.0,Attended Dialled,Completed,0.0,False
5805028000003930677,2023-08-07 11:09:00,Bob Brown,5805028000003307260,Outbound,1107.0,Attended Dialled,Completed,0.0,False
5805028000003946795,2023-08-07 11:20:00,Jane Smith,5805028000003939522,Outbound,1263.0,Attended Dialled,Completed,0.0,False
5805028000003962490,2023-08-07 11:53:00,Jane Smith,5805028000003941513,Outbound,7.0,Attended Dialled,Completed,0.0,False
5805028000003943631,2023-08-07 11:53:00,Jane Smith,5805028000003941513,Inbound,948.0,Received,,,False
5805028000003953572,2023-08-07 12:12:00,Charlie Davis,5805028000003954440,Outbound,30.0,Attended Dialled,Completed,0.0,False
5805028000003954647,2023-08-07 12:13:00,Charlie Davis,5805028000003954440,Outbound,9.0,Attended Dialled,Completed,0.0,False
5805028000003930691,2023-08-07 12:16:00,Charlie Davis,5805028000003971539,Outbound,8.0,Attended Dialled,Completed,0.0,False
5805028000003941548,2023-08-07 12:16:00,Charlie Davis,5805028000003971539,Outbound,25.0,Attended Dialled,Completed,0.0,False
5805028000003926532,2023-08-07 12:18:00,Charlie Davis,5805028000003939474,Outbound,59.0,Attended Dialled,Completed,0.0,False
5805028000003966597,2023-08-07 12:21:00,Charlie Davis,5805028000003941435,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003961775,2023-08-07 12:21:00,Charlie Davis,5805028000003941435,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003953584,2023-08-07 12:23:00,Charlie Davis,5805028000003957683,Outbound,9.0,Attended Dialled,Completed,0.0,False
5805028000003941568,2023-08-07 12:23:00,Charlie Davis,5805028000003957683,Outbound,1576.0,Attended Dialled,Completed,0.0,False
5805028000003954694,2023-08-07 12:25:00,Jane Smith,5805028000003966551,Outbound,1260.0,Attended Dialled,Completed,0.0,False
5805028000003954706,2023-08-07 12:54:00,Charlie Davis,5805028000003954475,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003956463,2023-08-07 12:55:00,Charlie Davis,5805028000003954475,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003961787,2023-08-07 12:55:00,Jane Smith,5805028000003971504,Outbound,48.0,Attended Dialled,Completed,0.0,False
5805028000003955583,2023-08-07 13:00:00,Charlie Davis,5805028000003954659,Outbound,944.0,Attended Dialled,Completed,0.0,False
5805028000003943643,2023-08-07 13:03:00,Jane Smith,5805028000003926442,Outbound,1111.0,Attended Dialled,Completed,0.0,False
5805028000003946825,2023-08-07 13:19:00,Charlie Davis,5805028000003930715,Outbound,988.0,Attended Dialled,Completed,0.0,False
5805028000003956487,2023-08-07 13:26:00,Jane Smith,5805028000003971504,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003956499,2023-08-07 13:31:00,Jane Smith,5805028000003544428,Outbound,212.0,Attended Dialled,Completed,0.0,False
5805028000003955613,2023-08-07 14:29:00,Charlie Davis,5805028000003926556,Outbound,92.0,Attended Dialled,Completed,0.0,False
5805028000003961817,2023-08-07 14:33:00,Charlie Davis,5805028000003955281,Outbound,8.0,Attended Dialled,Completed,0.0,False
5805028000003930828,2023-08-07 14:33:00,Charlie Davis,5805028000003955281,Outbound,16.0,Attended Dialled,Completed,0.0,False
5805028000003962541,2023-08-07 14:33:00,Charlie Davis,,Outbound,617.0,Attended Dialled,Completed,0.0,False
5805028000003957740,2023-08-07 14:39:00,Jane Smith,5805028000003956516,Outbound,741.0,Attended Dialled,Completed,0.0,False
5805028000003941642,2023-08-07 14:51:00,Charlie Davis,5805028000003954440,Outbound,24.0,Attended Dialled,Completed,0.0,False
5805028000003943691,2023-08-07 14:54:00,Charlie Davis,5805028000003971539,Outbound,52.0,Attended Dialled,Completed,0.0,False
5805028000003962553,2023-08-07 14:58:00,Charlie Davis,5805028000003954475,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003953686,2023-08-07 14:58:00,Charlie Davis,5805028000003954475,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003954800,2023-08-07 15:01:00,Charlie Davis,5805028000003941435,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003959387,2023-08-07 15:01:00,Charlie Davis,5805028000003941435,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003926602,2023-08-07 15:03:00,Charlie Davis,5805028000003943505,Outbound,43.0,Attended Dialled,Completed,0.0,False
5805028000003941655,2023-08-07 15:09:00,Jane Smith,5805028000003664120,Outbound,208.0,Attended Dialled,Completed,0.0,False
5805028000003962565,2023-08-07 15:13:00,Charlie Davis,5805028000003818015,Outbound,8.0,Attended Dialled,Completed,0.0,False
5805028000003930845,2023-08-07 15:18:00,Charlie Davis,5805028000003425059,Outbound,90.0,Attended Dialled,Completed,0.0,False
5805028000003954830,2023-08-07 15:21:00,Charlie Davis,5805028000003659169,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000003930892,2023-08-07 15:22:00,Jane Smith,5805028000003664120,Missed,0.0,Missed,,,False
5805028000003926657,2023-08-07 15:23:00,Jane Smith,5805028000003664120,Outbound,148.0,Attended Dialled,Completed,0.0,False
5805028000003918537,2023-08-07 15:26:00,Charlie Davis,5805028000003926614,Outbound,10.0,Attended Dialled,Completed,0.0,False
5805028000003953698,2023-08-07 15:27:00,Jane Smith,5805028000003930857,Outbound,578.0,Attended Dialled,Completed,0.0,False
5805028000003954842,2023-08-07 15:27:00,Charlie Davis,5805028000003926614,Outbound,2.0,Attended Dialled,Completed,0.0,False
5805028000003957752,2023-08-07 15:37:00,Jane Smith,5805028000003930857,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000003923706,2023-08-07 15:47:00,Charlie Davis,5805028000003943505,Outbound,6.0,Attended Dialled,Completed,0.0,False
5805028000003939586,2023-08-07 15:48:00,Charlie Davis,5805028000003943505,Outbound,11.0,Attended Dialled,Completed,0.0,False
5805028000003962583,2023-08-07 15:53:00,Charlie Davis,5805028000003442583,Outbound,7.0,Attended Dialled,Completed,0.0,False
5805028000003930941,2023-08-07 15:53:00,Charlie Davis,5805028000003442583,Outbound,54.0,Attended Dialled,Completed,0.0,False
5805028000003954854,2023-08-07 15:56:00,Charlie Davis,5805028000003107030,Outbound,550.0,Attended Dialled,Completed,0.0,False
5805028000003955637,2023-08-07 16:11:00,Charlie Davis,5805028000003926614,Outbound,15.0,Attended Dialled,Completed,0.0,False
5805028000003957769,2023-08-07 16:12:00,Charlie Davis,5805028000003926614,Outbound,4.0,Attended Dialled,Completed,0.0,False
5805028000004031001,2023-08-07 16:23:00,Jane Smith,5805028000003930857,Outbound,933.0,Attended Dialled,Completed,0.0,False
5805028000004040001,2023-08-07 16:32:00,Charlie Davis,,Outbound,865.0,Attended Dialled,Completed,0.0,False
5805028000004038001,2023-08-07 16:44:00,Jane Smith,5805028000003971504,Outbound,8.0,Attended Dialled,Completed,0.0,False
5805028000004052001,2023-08-07 17:13:00,Charlie Davis,5805028000003434260,Outbound,6.0,Attended Dialled,Completed,0.0,False
5805028000004054001,2023-08-07 17:17:00,Charlie Davis,5805028000003456746,Outbound,176.0,Attended Dialled,Completed,0.0,False
5805028000004031013,2023-08-07 17:23:00,Charlie Davis,5805028000003818015,Outbound,7.0,Attended Dialled,Completed,0.0,False
5805028000004040014,2023-08-07 17:29:00,Charlie Davis,5805028000003918266,Outbound,7.0,Attended Dialled,Completed,0.0,False
5805028000004059001,2023-08-07 17:31:00,Charlie Davis,5805028000003954440,Outbound,91.0,Attended Dialled,Completed,0.0,False
5805028000004035004,2023-08-07 17:42:00,Jane Smith,5805028000003962366,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004035016,2023-08-07 17:54:00,Charlie Davis,5805028000003971539,Outbound,8.0,Attended Dialled,Completed,0.0,False
5805028000004061001,2023-08-07 17:55:00,Charlie Davis,,Inbound,50.0,Received,,,False
5805028000004072001,2023-08-07 18:07:00,Jane Smith,5805028000004038013,Outbound,1418.0,Attended Dialled,Completed,0.0,False
5805028000004061013,2023-08-07 18:42:00,Jane Smith,5805028000003962366,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004072031,2023-08-07 19:00:00,Jane Smith,5805028000003961633,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004035072,2023-08-07 19:00:00,Jane Smith,5805028000003961633,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004061060,2023-08-07 19:01:00,Jane Smith,5805028000003954402,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004031040,2023-08-07 19:02:00,Charlie Davis,5805028000004061025,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004085001,2023-08-07 19:03:00,Charlie Davis,5805028000004061025,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004038048,2023-08-07 19:04:00,Jane Smith,5805028000003954367,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004072043,2023-08-07 19:05:00,Jane Smith,5805028000003659134,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004070010,2023-08-07 19:05:00,Jane Smith,5805028000003597139,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004085013,2023-08-07 19:17:00,Jane Smith,5805028000003597439,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004101001,2023-08-07 19:32:00,Charlie Davis,5805028000004061025,Inbound,82.0,Received,,,False
5805028000004106001,2023-08-07 19:34:00,Charlie Davis,5805028000004061025,Outbound,107.0,Attended Dialled,Completed,0.0,False
5805028000004101013,2023-08-07 19:36:00,Charlie Davis,5805028000004061025,Outbound,376.0,Attended Dialled,Completed,0.0,False
5805028000004118001,2023-08-07 19:43:00,Charlie Davis,5805028000004061025,Inbound,1234.0,Received,,,False
5805028000004130009,2023-08-07 20:36:00,Charlie Davis,5805028000003007232,Outbound,775.0,Attended Dialled,Completed,0.0,False
5805028000004086094,2023-08-08 10:43:00,Diana Evans,5805028000003017131,Outbound,4.0,Attended Dialled,Completed,0.0,False
5805028000004132101,2023-08-08 10:44:00,Diana Evans,5805028000003017131,Outbound,6.0,Attended Dialled,Completed,0.0,False
5805028000004149127,2023-08-08 10:45:00,Jane Smith,5805028000004133193,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004088319,2023-08-08 10:46:00,Diana Evans,5805028000003464822,Outbound,6.0,Attended Dialled,Completed,0.0,False
5805028000004086106,2023-08-08 10:46:00,Jane Smith,5805028000004133193,Outbound,121.0,Attended Dialled,Completed,0.0,False
5805028000004133234,2023-08-08 10:51:00,Diana Evans,,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000004111089,2023-08-08 10:51:00,Jane Smith,5805028000004110070,Outbound,1081.0,Attended Dialled,Completed,0.0,False
5805028000004106217,2023-08-08 10:58:00,Diana Evans,5805028000003461883,Outbound,2254.0,Attended Dialled,Completed,0.0,False
5805028000004086118,2023-08-08 11:15:00,Jane Smith,5805028000004106113,Outbound,6.0,Attended Dialled,Completed,0.0,False
5805028000004110132,2023-08-08 11:15:00,Jane Smith,5805028000004130105,Outbound,1129.0,Attended Dialled,Completed,0.0,False
5805028000004101083,2023-08-08 11:35:00,Jane Smith,5805028000004130105,Inbound,44.0,Received,,,False
5805028000004141166,2023-08-08 11:40:00,Jane Smith,5805028000003411016,Outbound,7.0,Attended Dialled,Completed,0.0,False
5805028000004112108,2023-08-08 11:41:00,Jane Smith,5805028000003411016,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004121148,2023-08-08 11:42:00,Jane Smith,5805028000003664120,Outbound,355.0,Attended Dialled,Completed,0.0,False
5805028000004133258,2023-08-08 11:53:00,Jane Smith,5805028000004141125,Outbound,976.0,Attended Dialled,Completed,0.0,False
5805028000004088331,2023-08-08 11:56:00,Diana Evans,5805028000003695181,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004106229,2023-08-08 11:57:00,Diana Evans,5805028000003801053,Outbound,1057.0,Attended Dialled,Completed,0.0,False
5805028000004110151,2023-08-08 12:18:00,Jane Smith,5805028000004110029,Outbound,876.0,Attended Dialled,Completed,0.0,False
5805028000004101096,2023-08-08 12:23:00,Diana Evans,5805028000004106026,Outbound,815.0,Attended Dialled,Completed,0.0,False
5805028000004149149,2023-08-08 12:44:00,Diana Evans,5805028000003597256,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000004111101,2023-08-08 12:45:00,Diana Evans,5805028000003597256,Outbound,398.0,Attended Dialled,Completed,0.0,False
5805028000004088349,2023-08-08 12:46:00,Jane Smith,5805028000004141067,Outbound,635.0,Attended Dialled,Completed,0.0,False
5805028000004112120,2023-08-08 12:52:00,Diana Evans,5805028000003597256,Outbound,258.0,Attended Dialled,Completed,0.0,False
5805028000004086140,2023-08-08 12:56:00,Diana Evans,5805028000003597256,Outbound,6.0,Attended Dialled,Completed,0.0,False
5805028000004118205,2023-08-08 12:57:00,Diana Evans,5805028000003597256,Outbound,102.0,Attended Dialled,Completed,0.0,False
5805028000004131091,2023-08-08 13:01:00,Jane Smith,5805028000003966551,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000004088361,2023-08-08 13:02:00,Jane Smith,5805028000004088189,Outbound,1505.0,Attended Dialled,Completed,0.0,False
5805028000004133308,2023-08-08 13:06:00,Diana Evans,5805028000004149020,Outbound,1499.0,Attended Dialled,Completed,0.0,False
5805028000004106244,2023-08-08 13:38:00,Jane Smith,5805028000004111116,Outbound,56.0,Attended Dialled,Completed,0.0,False
5805028000004131115,2023-08-08 13:43:00,Diana Evans,5805028000003464326,Outbound,35.0,Attended Dialled,Completed,0.0,False
5805028000004112154,2023-08-08 13:46:00,Diana Evans,5805028000003848063,Outbound,939.0,Attended Dialled,Completed,0.0,False
5805028000004106256,2023-08-08 13:46:00,Jane Smith,5805028000002917170,Outbound,538.0,Attended Dialled,Completed,0.0,False
5805028000004106268,2023-08-08 14:03:00,Jane Smith,5805028000003411016,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004118222,2023-08-08 14:06:00,Diana Evans,5805028000003829083,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004149181,2023-08-08 14:08:00,Diana Evans,5805028000003685098,Outbound,61.0,Attended Dialled,Completed,0.0,False
5805028000004110206,2023-08-08 14:13:00,Diana Evans,5805028000003959027,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004131127,2023-08-08 14:14:00,Diana Evans,5805028000004118095,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004106280,2023-08-08 14:15:00,Diana Evans,5805028000004118095,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004133357,2023-08-08 14:17:00,Diana Evans,5805028000004130022,Outbound,12.0,Attended Dialled,Completed,0.0,False
5805028000004118234,2023-08-08 14:18:00,Diana Evans,5805028000004130022,Outbound,13.0,Attended Dialled,Completed,0.0,False
5805028000004106292,2023-08-08 14:32:00,Diana Evans,5805028000004106066,Outbound,7.0,Attended Dialled,Completed,0.0,False
5805028000004141194,2023-08-08 14:33:00,Bob Brown,5805028000003464632,Outbound,8.0,Attended Dialled,Completed,0.0,False
5805028000004132116,2023-08-08 14:33:00,Diana Evans,5805028000004106066,Outbound,4.0,Attended Dialled,Completed,0.0,False
5805028000004119180,2023-08-08 14:38:00,Diana Evans,5805028000003559335,Outbound,4.0,Attended Dialled,Completed,0.0,False
5805028000004149193,2023-08-08 14:39:00,Diana Evans,5805028000003559335,Outbound,3.0,Attended Dialled,Completed,0.0,False
5805028000004132128,2023-08-08 14:40:00,Diana Evans,5805028000003559335,Outbound,4.0,Attended Dialled,Completed,0.0,False
5805028000004149205,2023-08-08 14:41:00,Diana Evans,5805028000003659422,Outbound,7.0,Attended Dialled,Completed,0.0,False
5805028000004118254,2023-08-08 14:43:00,Jane Smith,5805028000003442037,Outbound,126.0,Attended Dialled,Completed,0.0,False
5805028000004149217,2023-08-08 14:44:00,Diana Evans,5805028000003550023,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000004149229,2023-08-08 14:49:00,Diana Evans,5805028000003797091,Outbound,8.0,Attended Dialled,Completed,0.0,False
5805028000004118266,2023-08-08 14:50:00,Diana Evans,5805028000003797091,Outbound,42.0,Attended Dialled,Completed,0.0,False
5805028000004133369,2023-08-08 14:53:00,Diana Evans,5805028000003582082,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000004118278,2023-08-08 14:55:00,Diana Evans,5805028000003482819,Outbound,9.0,Attended Dialled,Completed,0.0,False
5805028000004118290,2023-08-08 14:59:00,Diana Evans,5805028000003559013,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000004115084,2023-08-08 15:00:00,Jane Smith,5805028000001880249,Outbound,6.0,Attended Dialled,Completed,0.0,False
5805028000004119200,2023-08-08 15:01:00,Jane Smith,5805028000002917170,Outbound,233.0,Attended Dialled,Completed,0.0,False
5805028000004130156,2023-08-08 15:04:00,Diana Evans,5805028000003954013,Outbound,6.0,Attended Dialled,Completed,0.0,False
5805028000004086164,2023-08-08 15:04:00,Diana Evans,5805028000003954013,Outbound,4.0,Attended Dialled,Completed,0.0,False
5805028000004112169,2023-08-08 15:05:00,Diana Evans,5805028000003551340,Outbound,4.0,Attended Dialled,Completed,0.0,False
5805028000004118302,2023-08-08 15:07:00,Diana Evans,5805028000003875027,Outbound,15.0,Attended Dialled,Completed,0.0,False
5805028000004119212,2023-08-08 15:09:00,Diana Evans,5805028000003890002,Outbound,7.0,Attended Dialled,Completed,0.0,False
5805028000004132152,2023-08-08 15:11:00,Diana Evans,5805028000003551340,Missed,0.0,Missed,,,False
5805028000004092120,2023-08-08 15:13:00,Jane Smith,5805028000003114106,Outbound,3.0,Attended Dialled,Completed,0.0,False
5805028000004131139,2023-08-08 15:14:00,Jane Smith,5805028000003966551,Outbound,10.0,Attended Dialled,Completed,0.0,False
5805028000004118314,2023-08-08 15:14:00,Diana Evans,5805028000004130022,Inbound,905.0,Received,,,False
5805028000004149242,2023-08-08 15:29:00,Diana Evans,5805028000003434260,Outbound,5.0,Attended Dialled,Completed,0.0,False
5805028000004111275,2023-08-08 15:30:00,Diana Evans,5805028000003434260,Outbound,4.0,Attended Dialled,Completed,0.0,False
5805028000004130177,2023-08-08 16:07:00,Diana Evans,5805028000003946183,Outbound,24.0,Attended Dialled,Completed,0.0,False
5805028000004111297,2023-08-08 16:09:00,Charlie Davis,,Missed,0.0,Missed,,,False
5805028000004131156,2023-08-08 16:10:00,Diana Evans,5805028000004112194,Outbound,654.0,Attended Dialled,Completed,0.0,False
5805028000004092171,2023-08-08 16:12:00,Jane Smith,5805028000004111116,Outbound,1191.0,Attended Dialled,Completed,0.0,False
5805028000004133392,2023-08-08 16:21:00,Diana Evans,5805028000004112194,Outbound,870.0,Attended Dialled,Completed,0.0,False
5805028000004101165,2023-08-08 16:39:00,Diana Evans,5805028000003551064,Outbound,0.0,Unattended Dialled,Completed,0.0,False
5805028000004115108,2023-08-08 16:41:00,Jane Smith,5805028000001880249,Missed,0.0,Missed,,,False
5805028000004149259,2023-08-08 16:42:00,Diana Evans,5805028000003473393,Outbound,94.0,Attended Dialled,Completed,0.0,False
5805028000004112242,2023-08-08 16:42:00,Jane Smith,5805028000003954402,Missed,0.0,Missed,,,False
